Price,Property_Type,Building_Age,Tenure,Month,Latitude,Longitude
425000,F,N,L,2,51.4749,-0.2062
239950,T,N,F,10,52.4727,-1.9738
215000,F,N,L,9,51.7873,-1.4864
547000,F,N,L,4,51.571,-0.0744
300000,F,N,L,5,51.4315,0.117
51000,T,N,F,3,53.5917,-0.6515
90000,F,N,L,7,52.5553,-1.7975
230000,S,N,F,1,53.6442,-1.5264
785000,D,N,F,3,51.4387,0.0963
420000,T,N,F,6,51.6176,-0.3886
218000,S,N,F,4,52.4517,-1.5155
102000,S,N,L,4,53.6452,-1.811
310000,F,N,L,6,51.6093,0.0203
223500,F,N,L,5,51.4753,0.0612
76000,T,N,L,6,54.5559,-1.2492
165000,S,N,F,3,53.3,-2.7124
795000,D,N,F,8,52.6938,-2.5196
895000,D,N,F,3,55.5224,-1.6279
645000,F,N,L,6,51.4692,-0.2285
310000,T,N,F,12,51.2371,-0.8017
143000,F,N,L,5,50.8284,-1.2221
167000,S,N,L,11,52.5167,-1.8166
128500,S,N,F,8,54.9112,-2.9538
220000,S,N,F,5,52.9116,0.4834
150000,T,N,F,4,52.4671,-2.163
167000,S,N,F,3,53.7397,-2.6734
475000,F,N,L,2,51.5643,-0.0994
269950,T,N,F,7,53.3976,-2.3511
550000,F,N,L,6,51.5794,0.0348
456000,S,N,F,12,52.0515,-1.3374
395000,D,N,F,7,51.2086,-1.4656
495500,S,N,F,8,50.8461,-0.4082
128000,F,N,L,1,50.7222,-1.8971
240000,T,N,F,11,50.8876,-1.3559
78000,F,N,F,12,54.5579,-1.244
126950,S,N,F,6,52.7028,-2.477
740000,S,N,F,11,51.6449,-0.0732
145000,T,N,F,1,54.1316,-0.7875
65000,T,N,F,5,54.9026,-1.3755
430000,F,N,L,6,51.4302,-0.0984
290000,T,N,F,5,51.213,0.2933
215000,T,N,F,4,50.3979,-3.8773
264000,D,N,F,6,52.816,-1.6633
207500,S,N,F,7,51.7526,-2.2048
515000,D,N,F,3,51.0305,0.0593
465000,S,N,F,6,51.3619,1.4304
266000,D,N,F,5,53.3703,-0.7506
495000,T,N,F,2,51.1184,0.1843
116000,S,N,F,7,53.4784,-1.2219
585000,D,N,F,6,51.4478,0.5657
800000,S,N,F,9,51.3811,0.0036
295000,S,N,F,11,51.2547,-1.6141
640000,F,N,L,5,51.5342,-0.2062
1235000,S,N,F,9,51.3832,-0.4199
305000,D,N,F,3,53.8559,-1.935
278000,S,N,F,1,52.0851,-0.2586
205000,D,N,F,7,53.6998,-1.5213
172000,T,N,F,7,53.0228,-1.448
190000,D,N,F,8,51.8546,-2.2492
220000,D,N,F,3,52.7429,-1.3518
2400000,T,N,F,6,51.4168,-0.2225
485000,D,N,F,2,52.6419,-1.414
320000,T,N,F,6,51.8635,0.1758
235000,S,N,F,11,52.589,-1.0966
292500,F,Y,L,8,51.6279,-0.3875
260000,D,N,F,5,53.5391,-2.7023
686900,F,Y,L,4,51.5027,-0.0255
230000,S,N,F,3,52.0082,0.8175
226500,F,N,L,12,51.5391,0.6947
1425000,O,N,F,3,52.0333,-1.4955
899950,D,N,F,3,51.2306,-0.6087
385000,F,Y,L,4,51.511,-0.6035
390000,F,N,L,3,52.0447,-0.7064
145000,T,N,F,10,52.9092,-1.1743
500000,T,N,L,3,51.3741,-0.4415
420000,S,N,F,10,51.5915,0.1638
485150,S,N,F,5,52.1731,1.3962
570000,O,N,F,8,52.906,-1.1757
140000,S,N,F,7,54.2551,-2.9883
147500,S,N,F,11,53.5807,-0.6495
330000,T,N,F,8,51.7979,-0.052
266000,S,N,F,3,52.0496,-0.6826
245000,S,N,F,2,54.241,-0.7761
722500,F,N,L,3,51.553,-0.056
440000,D,N,F,6,50.8036,-1.981
475000,S,N,F,6,50.8361,-0.4857
235000,F,N,L,9,51.2451,-0.5785
170000,S,N,F,6,51.2333,-2.3033
320000,D,N,F,6,52.6583,0.3916
232500,T,N,F,12,52.4794,-0.1548
535000,O,N,F,6,51.1773,-4.1435
400000,S,N,F,10,53.8316,-1.6458
190000,S,N,F,6,52.9628,-1.3068
412500,F,N,L,6,51.4532,0.0144
565000,S,N,F,5,51.6844,-0.2723
184950,S,Y,F,3,55.0533,-1.6801
149000,F,N,L,9,52.6214,-1.0809
885000,O,N,F,4,52.5359,-2.4203
272500,T,N,F,11,51.2529,1.0177
310000,T,N,F,8,51.9065,-0.1859
312000,T,N,F,3,52.1056,-0.5069
970500,D,N,F,5,51.1347,0.1406
510000,T,N,F,5,51.2919,-0.7229
250000,S,N,F,12,53.1977,-2.3622
395000,S,N,F,5,51.3071,0.2144
85000,T,N,F,8,53.7343,-1.5914
125000,S,N,F,8,52.7083,-1.3726
148000,F,N,L,2,51.2663,0.5063
700000,D,N,F,1,51.0774,-0.2942
188750,T,N,F,7,52.6049,-0.2485
235000,D,N,F,9,53.7897,-2.8926
155000,F,N,L,3,50.8925,-1.377
125000,S,N,F,8,54.9777,-1.6707
450000,S,N,F,2,51.4786,-0.6371
163995,D,Y,F,3,53.5448,-2.414
427000,F,N,L,3,50.8319,-4.5493
110000,T,N,F,10,54.9698,-2.4659
265000,S,N,F,3,51.6362,-1.7176
64000,T,N,F,5,53.7815,-0.3824
95000,T,N,F,1,53.8073,-1.7883
5000000,O,N,F,4,53.3565,-2.8188
355000,D,Y,F,4,53.8412,-1.7335
296000,S,N,F,9,51.6378,-1.7109
210000,S,N,F,10,51.8815,0.9117
205500,D,N,F,6,53.6311,-2.9772
879324,F,N,L,11,51.4742,-0.2057
1240000,T,N,F,1,51.5796,-0.1278
183000,T,N,F,3,53.4457,-1.9392
660000,D,Y,F,3,51.039,0.1729
146000,S,N,F,1,53.5927,-2.1411
208000,D,N,F,5,55.0007,-1.7032
107000,S,N,F,3,53.8583,-1.9203
250000,S,N,F,6,52.6943,-1.0854
215000,S,N,F,3,53.4042,-2.8797
272500,T,N,F,8,52.9335,-1.4902
1100000,D,N,F,8,51.5768,0.2323
275000,D,N,F,6,52.9121,-0.6897
235000,D,N,L,5,53.4785,-2.5912
540000,S,N,F,7,52.9334,-1.131
540000,S,N,F,6,51.323,-0.397
417000,S,N,F,2,53.38,-2.8605
400000,D,N,F,1,51.3681,1.4372
160000,S,N,F,9,53.7794,-1.8123
460000,F,N,L,6,51.5724,-0.4203
342500,D,N,F,1,51.4119,0.7904
244000,D,N,F,9,52.6814,-0.3182
349950,D,Y,F,6,53.1631,-0.5393
126000,T,N,F,10,53.4498,-2.0737
237500,T,N,F,1,51.5713,0.4439
250000,T,N,L,3,53.4731,-2.2789
1120000,S,N,F,3,51.5781,-0.1979
425000,D,N,F,2,51.5962,-1.793
305000,T,N,F,11,51.9052,-0.1729
895000,D,N,F,7,51.5988,-1.2927
85000,O,N,F,4,53.4006,-0.5752
185000,O,N,F,9,53.7023,-1.7814
500000,O,N,F,4,52.4757,-1.8875
172000,S,N,F,8,53.5567,-0.6448
500000,F,N,L,10,51.2719,0.1811
79000,T,N,F,11,53.7689,-2.6792
235000,T,N,F,6,51.8925,0.8979
135000,F,N,L,12,53.4098,-2.2208
115000,T,N,F,8,53.5528,-0.1184
539600,F,Y,L,4,51.5183,-0.0561
85000,T,N,F,7,53.489,-1.2513
175000,T,N,F,9,52.3914,-1.9768
465000,S,N,F,3,55.0502,-1.46
600000,D,N,F,9,52.0001,0.0141
345000,O,N,F,1,51.1037,-4.1539
230000,D,Y,F,1,52.5259,-2.0189
525000,S,N,F,2,51.2768,0.2599
315000,S,N,F,4,51.9903,1.0699
472000,S,N,F,5,51.5392,0.2023
365000,T,N,F,9,51.575,0.192
210000,S,N,F,5,52.4773,-1.8372
820000,O,N,F,6,53.6884,-2.5793
110000,F,N,L,5,52.1585,-0.4595
450000,T,N,F,10,51.6077,-0.0036
90000,F,N,L,5,50.7004,-1.2999
170000,S,N,F,4,53.0411,-1.2176
460000,S,N,F,3,51.6255,-0.2636
130000,T,N,F,5,54.2813,-0.4057
146000,F,N,L,1,51.6049,-1.8131
187500,T,N,F,6,54.4801,-2.4195
154000,S,N,F,2,53.4713,0.0464
240000,S,N,F,6,52.9805,-1.1571
435000,F,N,L,10,51.4257,-0.0665
135000,T,N,F,2,53.7397,-1.6025
180000,D,N,F,9,53.1211,-2.1608
238000,S,N,F,1,52.4623,-1.7901
180000,S,N,F,7,52.9454,-1.2781
169950,S,N,F,2,54.8839,-1.3631
265000,S,N,F,6,51.8791,-2.2071
160000,S,N,F,9,53.3604,-1.2217
190000,F,N,L,4,50.8388,0.4708
240000,S,N,F,3,52.1285,-0.9925
535000,T,N,L,2,51.4735,-0.1649
220000,T,N,F,11,50.9352,0.5323
160000,S,N,F,9,53.5002,-2.6571
117500,F,N,L,8,54.9336,-1.5976
469000,D,N,F,9,52.9478,-1.42
745000,S,N,F,10,51.4457,0.0208
190000,T,N,F,4,51.3784,0.5446
268000,D,N,L,1,53.4969,-2.0722
165000,S,N,F,8,53.6157,-1.2941
130000,T,N,F,9,52.7637,0.2001
295000,T,N,F,9,50.7666,0.2827
265000,F,N,L,8,51.4775,0.0315
158000,S,N,F,9,52.9338,-1.4742
825000,S,N,F,5,51.3715,-0.0035
270000,S,N,F,2,52.4061,-1.9573
355000,T,N,F,1,51.6092,-0.0599
317000,T,N,F,9,51.0973,-0.5162
275000,T,N,F,4,51.9462,-2.0697
162000,S,N,F,4,54.5251,-1.5338
240000,S,N,F,9,52.6825,-1.8059
76995,F,Y,L,1,53.7471,-1.9004
262000,T,N,L,4,53.2978,-2.0941
210000,F,N,L,6,51.6722,-0.0255
314000,T,N,L,6,53.402,-2.9017
380000,O,N,L,8,51.4879,-0.2785
60000,O,N,L,8,51.5599,0.077
582000,D,N,F,8,50.7403,-1.6613
425000,T,N,F,1,51.6466,-0.0699
946000,O,N,F,7,50.8206,-0.1331
255000,S,N,F,9,52.7258,-1.1325
134000,T,N,F,6,53.4865,-2.3
135000,T,N,F,10,54.8869,-2.9173
138500,T,N,L,6,53.7551,-2.6974
160000,T,N,F,6,52.645,-1.9418
230000,T,N,F,2,51.1034,-0.8587
150000,T,N,L,9,53.6845,-1.6909
310000,S,N,F,5,51.4126,0.5304
99995,O,N,F,2,53.4418,-2.9705
450000,T,N,F,3,51.4079,-0.1312
372450,F,Y,L,9,51.2012,0.2778
470000,D,N,F,3,52.0867,-2.0977
300000,T,N,F,2,53.6739,-2.6702
1665000,O,N,F,11,51.3208,-0.34
70000,S,N,F,10,54.9924,-1.755
265000,T,N,F,6,50.8107,-1.1512
320000,D,N,F,3,54.1152,-1.188
153000,S,N,F,2,52.6114,-0.2489
500000,D,N,F,4,50.9493,-1.4092
215000,S,N,F,1,50.907,-3.4793
395000,D,N,F,6,52.5934,-1.9642
942000,D,N,F,1,51.3124,-0.5878
690000,F,N,L,3,51.5308,-0.0435
960000,S,N,F,2,51.638,-0.0965
197500,S,N,F,8,52.6009,-1.1439
155000,T,N,L,11,53.5219,-2.1622
225000,T,N,F,5,53.4397,-2.1565
635000,F,N,L,12,51.47,-0.1625
288000,T,N,F,5,51.8965,0.9115
302500,D,N,F,7,50.975,-3.2184
502500,F,N,L,3,51.4799,-0.1905
188000,T,N,F,3,52.8413,-1.3374
110000,S,N,F,6,54.5443,-1.2818
350000,T,N,F,2,51.3846,-0.8553
270227,F,Y,L,5,51.3813,-0.0973
581500,D,N,F,9,52.5548,-1.84
276098,D,N,L,5,53.64,-1.7552
390000,S,N,F,9,53.2322,-0.5397
225000,S,N,F,6,53.7252,-0.5637
54000,F,N,L,12,52.0652,1.1404
75000,T,N,F,7,53.4866,-1.3082
499000,S,N,F,3,51.2821,0.1953
773000,T,N,F,1,51.4291,-0.1619
580000,D,N,F,3,52.3842,-0.7137
313000,D,N,F,9,51.3752,-2.137
589000,S,N,F,1,51.5725,-0.3906
292000,T,N,F,2,51.4954,0.3428
182950,S,N,F,9,54.3806,-1.6909
370000,D,N,F,9,52.7793,-2.1338
54000,F,N,L,1,54.9927,-1.5147
142000,S,N,L,5,53.7901,-3.0163
137500,T,N,F,3,53.6896,-1.2997
550000,S,N,F,3,51.5906,-1.2426
80000,T,N,F,3,53.6615,-1.776
290000,S,N,F,9,55.0047,-1.6428
164000,T,N,F,8,52.4812,-1.9716
575000,F,N,L,3,51.6654,-0.5677
175000,F,N,L,5,50.7234,-1.9525
580000,D,N,F,1,51.7324,0.5052
138700,T,N,F,9,53.7315,-1.545
228750,T,N,F,9,50.9451,-2.6747
245000,F,N,L,11,51.6836,-0.0211
143000,S,N,F,10,53.2099,-3.0545
320000,F,N,L,9,51.9918,-0.2095
45000,T,N,F,12,53.5684,-0.0614
273402,F,N,L,6,51.5054,-0.2344
115000,T,N,L,6,53.6025,-2.2924
550000,S,N,F,6,53.3647,-2.9173
417000,D,N,F,3,52.0092,-0.5037
137500,F,N,L,3,52.6238,1.3042
550000,O,N,L,3,51.5638,0.6641
2208670,O,N,L,3,51.5482,-0.1982
185000,T,N,F,11,52.7555,0.4314
565000,F,Y,L,2,51.3031,-0.0707
660050,D,N,F,6,52.4164,-1.7929
195000,D,N,F,4,52.9484,-1.023
772500,S,N,F,3,51.5601,0.2573
120000,F,N,L,2,51.7914,1.1512
230000,F,Y,L,9,52.0401,-0.7653
115000,T,N,L,5,53.5367,-2.1472
271500,F,N,L,2,51.6455,-0.069
302000,D,N,F,8,52.8272,1.3945
220000,T,N,F,9,52.5727,0.8407
120000,T,N,F,9,53.6311,-1.1604
590000,T,N,F,3,51.4705,-0.1923
275000,S,N,F,6,50.916,-1.5101
125000,T,N,F,4,53.7728,-2.7093
393000,D,N,F,3,52.0496,-2.6873
335000,T,N,F,6,51.6851,-0.0026
320000,F,N,L,9,51.6359,-0.1775
575000,T,N,F,6,51.5533,-0.0008
120000,F,N,L,9,51.6531,-0.0486
114000,T,N,F,10,53.4438,-2.951
228000,T,N,F,4,52.8125,-2.1134
252500,S,N,F,2,51.4881,-2.5203
330000,T,N,F,10,51.556,0.165
300000,F,N,L,9,51.5898,-0.1787
230000,S,N,F,8,53.813,-1.7433
220000,S,N,F,3,52.0285,1.1843
525000,S,N,F,5,51.4281,-0.005
155000,T,N,F,7,54.68,-1.2261
295000,T,N,F,1,51.3438,-0.7073
179000,T,N,F,3,51.9026,-2.5866
247950,D,N,F,7,50.5065,-4.2609
27000,O,N,L,4,52.6903,1.7057
695000,D,N,F,3,52.6297,1.2644
650000,D,N,F,2,52.5576,-0.1325
830000,T,N,F,4,51.4328,-0.3483
60000,T,N,F,8,53.3673,0.0031
243000,D,N,F,3,51.1609,-2.7062
373000,S,N,F,3,52.4312,-1.7857
177500,T,N,F,4,52.5388,-2.1903
175000,T,N,F,11,52.5398,-2.0155
289950,D,N,F,8,51.3732,-2.914
2100000,F,N,F,1,51.4556,-0.297
80000,T,N,F,10,52.634,-2.2753
655000,T,N,F,9,51.3445,-2.2524
93510,F,N,L,9,53.527,-2.398
670000,T,N,F,5,51.4507,0.1377
280000,D,N,F,1,53.6991,-1.1229
460000,D,N,F,4,51.5972,0.6648
247500,D,N,F,6,52.5418,1.2563
150000,S,N,F,2,52.6394,-2.4789
260000,T,N,L,7,52.3783,-1.8135
200000,S,N,F,5,53.4792,-2.1353
1150000,T,N,F,6,51.5873,-0.1611
482500,D,N,F,6,52.0892,0.7267
402000,T,N,F,4,51.6756,-0.3938
243000,F,N,L,9,51.3547,-2.9778
200000,D,N,F,8,52.6871,-1.4038
140000,S,N,L,4,55.0461,-1.6243
295000,T,N,F,6,50.8678,-2.1526
133000,T,N,F,3,53.4926,-1.0719
340250,T,N,F,9,51.4283,-2.7724
197000,O,N,F,12,52.6326,0.9053
162000,F,N,L,4,53.3793,-1.4802
170000,T,N,F,4,52.6797,0.9515
680000,D,N,F,6,50.8332,-0.3854
330000,D,N,F,9,51.5826,0.5167
157000,T,N,F,7,53.7964,-1.6597
85000,T,N,F,3,54.9086,-1.5313
695000,O,N,F,10,51.0064,-3.9453
820000,D,N,F,8,51.384,0.3548
170000,S,N,F,9,54.3752,-1.712
322500,D,N,F,2,52.387,-0.0018
180000,S,N,F,4,53.5242,-2.6582
110000,T,N,L,7,53.4756,-2.1769
485000,D,N,F,3,52.0285,-0.4176
124950,T,N,F,11,53.0566,-1.4056
165000,T,N,F,4,52.9747,-1.1351
545000,T,N,F,9,51.4443,-0.0038
394000,S,N,F,6,52.1972,0.9576
295000,T,N,F,3,51.6382,-0.7681
90000,T,N,F,1,53.8108,-1.7296
230000,F,N,L,6,51.3576,-0.1883
726500,D,N,F,1,51.7463,0.4704
250000,F,N,L,3,51.5427,-0.1712
375000,S,N,F,3,51.2304,-0.761
86000,T,N,F,5,53.3986,-2.9311
5500000,D,N,F,5,51.5695,-0.5212
1050000,F,N,L,6,51.5279,-0.1909
155000,T,N,F,10,52.601,-2.0126
370000,T,N,F,9,53.8065,-1.8867
590000,D,N,F,3,52.8561,-2.5288
175000,S,N,F,10,52.6831,-2.0269
300000,D,N,F,3,52.6486,0.6833
169950,S,N,F,3,53.8335,-3.0416
192000,S,N,F,6,53.6254,-2.1975
171000,T,N,F,4,52.4769,-1.8158
328000,D,N,F,9,50.9522,-2.8484
245000,D,N,F,6,52.622,-1.9499
840000,T,N,F,2,51.4682,-0.1695
135000,T,N,F,1,52.4877,-2.0071
135000,O,N,F,7,52.4566,-0.1095
225000,S,N,L,3,53.1888,-2.8511
452000,D,N,F,6,52.5492,-1.8442
540000,S,N,F,1,51.4262,0.023
860000,D,Y,F,2,51.7599,-0.5916
1675000,F,N,L,4,51.5484,-0.169
300000,F,N,L,1,51.5198,-0.4462
220000,D,N,F,7,53.4134,-2.7905
425000,F,N,L,6,51.3472,-0.2526
285000,S,N,F,6,52.2728,0.1986
460000,D,N,F,2,53.2244,-1.7128
943500,T,N,F,3,51.4633,-0.3249
162500,F,N,L,7,50.7175,-2.0108
275000,S,N,F,6,51.3702,-2.1329
170000,T,N,F,3,53.8272,-1.5705
325000,O,N,F,3,53.6867,-0.0191
1510000,D,N,F,6,51.7682,-0.3129
265000,T,N,L,11,53.6321,-2.4434
90000,T,N,F,9,53.8011,-3.0183
220000,S,N,F,5,52.2987,0.9394
275000,S,N,F,5,51.3756,1.3838
550000,S,N,F,6,51.4217,0.064
325000,D,N,F,5,53.491,-0.0241
187500,D,N,F,2,54.6913,-1.7072
950,O,N,F,11,53.7252,-2.5354
307000,D,N,F,4,52.8842,-1.5023
900000,S,N,F,2,51.616,-0.1676
127000,T,N,F,5,54.0947,-0.2088
40000,O,N,L,6,51.4422,0.1252
250000,T,N,F,3,50.5278,-4.9908
85000,T,N,F,3,53.4314,-1.3781
350000,D,N,L,9,53.4564,-2.6236
125000,T,N,F,7,53.261,-1.3847
145000,S,N,F,4,52.4749,-2.0969
173000,T,N,F,8,52.5562,0.0915
185000,F,N,L,9,52.4739,-1.9119
965000,D,N,F,11,51.1253,0.2678
325000,S,N,F,4,53.2022,-2.8896
155000,S,N,F,2,55.1374,-1.6035
345000,S,N,F,4,52.3652,-1.2517
157000,S,N,F,5,53.3386,-3.0078
138000,T,N,F,3,53.4481,-2.4126
375000,S,N,F,2,51.349,0.2604
155000,T,N,F,7,55.0059,-1.5189
405000,S,N,F,1,51.8358,-1.4873
269995,D,N,F,8,53.4751,-2.3759
103000,T,N,L,11,53.5135,-2.4647
226000,T,N,F,2,50.8405,-1.7863
120000,S,N,F,2,54.8814,-2.9306
3551001,S,N,F,11,51.4512,-0.0985
190000,S,N,F,12,53.4085,-0.8995
245000,T,N,F,7,53.1518,-2.391
650000,D,N,F,4,50.9058,-1.0222
475000,S,N,F,9,51.4878,-2.5021
321500,S,N,F,6,54.2646,-0.9307
672500,D,N,F,3,51.057,-1.325
225000,S,N,L,2,53.3106,-1.4556
375000,T,N,F,8,53.5308,-2.2897
249000,S,N,F,6,54.329,-1.4432
560000,O,N,F,4,51.505,-0.2322
210000,S,N,F,4,51.276,-1.0604
202500,T,N,F,8,53.9054,-1.6881
560000,T,N,F,3,51.379,-0.2909
219000,S,N,F,9,53.8458,-1.8179
400000,S,N,F,6,51.4175,0.0028
159950,S,N,L,6,53.4866,-2.8881
465000,F,N,L,7,51.3724,1.1288
333000,S,N,F,6,52.9151,-1.109
258000,D,N,F,4,53.7752,-1.2445
229000,F,N,L,5,51.5096,0.1133
1001788,O,N,F,3,51.0687,0.6891
255000,D,N,F,6,52.9541,-1.5055
185000,S,N,F,2,53.736,-2.7208
138000,S,N,L,3,53.4151,-1.4299
280000,F,N,L,11,51.3701,-0.2124
236500,D,N,F,9,53.8887,-3.0207
158000,F,N,L,3,53.467,-2.2498
415000,F,N,L,5,53.9832,-1.5342
360000,T,N,F,6,51.8681,-0.1866
795000,S,N,F,9,53.3802,-2.351
6830000,O,N,F,4,53.8129,-1.5118
275000,T,N,F,6,50.6057,-2.4547
277500,T,N,F,4,51.4272,-2.566
215000,S,N,F,9,52.9043,-1.0364
880000,T,N,F,6,51.4287,-0.1647
212500,S,N,F,9,52.0907,-1.967
185000,T,N,L,12,53.513,-2.4764
380000,S,N,F,8,51.4883,-0.5344
230000,S,N,F,9,51.3946,-0.7285
330000,D,N,F,8,52.5861,0.476
545000,D,N,F,1,50.5381,-3.6366
276500,D,N,F,6,52.6632,0.7314
450000,T,N,F,5,51.732,-0.4579
240000,S,N,F,6,52.9501,-1.4983
235000,F,N,L,9,51.425,0.0132
455000,D,N,F,9,50.9822,-1.4525
290000,S,N,F,9,51.4087,-1.2624
285000,S,N,F,4,52.2914,-0.8409
119000,F,N,L,2,50.8696,-0.9658
200000,T,N,F,9,52.4194,-1.4734
505000,D,N,F,2,53.2314,-2.6076
465000,F,Y,L,6,50.7222,-1.8294
65000,F,N,L,9,52.4762,-1.9685
135000,F,N,L,4,50.7618,-1.3003
340000,F,N,L,3,51.4115,-0.0243
410000,D,N,F,6,52.0875,-1.8581
350000,S,N,F,3,51.6394,0.4166
297500,T,N,F,2,51.0037,-0.0852
477000,S,N,F,1,51.1983,-0.6053
700000,S,N,F,9,52.0415,-0.1497
663750,D,N,F,7,50.7897,-0.6387
130000,S,N,F,5,53.0424,-2.1547
95300,T,Y,F,4,52.4944,-0.6221
22000,O,N,L,3,52.6916,1.6954
330000,T,N,F,9,51.9537,0.3442
187500,F,N,L,7,51.098,-0.2424
725000,O,N,F,1,52.23,-2.6462
682500,D,N,F,2,50.829,-1.8465
275000,T,N,F,1,52.0967,1.3155
295000,S,N,F,10,52.6395,-1.1713
450000,S,N,F,9,50.7935,-2.0777
1050000,T,N,F,12,51.5477,-0.2473
575000,D,N,F,8,52.9301,-1.118
192500,S,N,F,3,53.3561,-3.0873
585000,S,N,F,6,52.1429,-0.4549
400000,T,Y,F,2,51.4315,-0.7565
320000,F,Y,L,4,51.3575,1.0233
265000,T,N,F,9,54.98,-1.6661
15000,O,N,F,1,50.8352,-0.3415
142500,F,N,L,9,52.4411,-1.7906
736000,D,N,F,5,51.9122,-2.2131
1030379,F,Y,L,3,51.5027,-0.0255
690000,D,N,F,2,51.0083,-0.1166
357000,F,N,L,3,51.5724,-0.4203
1500000,O,N,F,12,50.1912,-5.4074
395000,D,N,L,3,53.3944,-2.8944
30000,T,N,F,3,54.6762,-1.2163
100000,S,N,F,8,53.2074,-3.0343
172500,S,N,F,12,53.7821,-3.0448
975000,D,N,F,2,51.7435,-0.3569
515000,D,N,F,10,53.8245,-2.4149
500000,T,N,F,6,52.9545,1.0437
480000,D,N,F,6,51.332,0.5777
505000,F,N,L,6,51.5209,-0.0941
106500,F,N,L,7,52.5463,-0.2971
540000,S,N,F,3,51.4061,-0.2843
40500,F,N,L,10,54.9697,-1.6606
225000,T,N,F,8,51.392,0.5531
300000,D,N,F,6,52.6669,0.3928
150000,F,N,L,1,51.3938,-1.3187
415000,F,N,L,10,51.4256,-0.0776
390000,D,N,F,2,52.359,-0.672
530000,D,N,F,3,51.4769,0.1726
175000,T,N,L,3,53.5334,-2.6854
285000,T,N,F,4,52.9448,1.2131
610000,F,N,L,5,51.5248,-0.0289
88000,T,N,F,3,54.5634,-0.911
475000,T,N,F,2,51.8736,-2.242
440000,F,N,L,2,51.5316,-0.0649
515000,S,N,F,6,51.4964,0.3411
645000,T,N,F,10,53.3817,-2.3439
215000,D,N,F,8,53.1025,-2.169
231900,F,N,L,12,51.3558,-2.3282
250000,T,N,F,5,51.7277,0.6747
430000,F,N,L,3,51.2565,0.004
490000,T,N,F,8,51.0273,-0.3417
217500,T,N,F,1,51.8824,0.9176
490000,D,N,F,4,52.1864,-1.6927
865000,D,N,F,9,51.2782,0.2746
160000,S,N,F,4,51.9405,1.2835
885000,D,N,F,9,51.3344,-0.1311
390000,F,N,L,2,51.4659,-0.2981
185000,S,N,F,2,53.9999,-1.5059
281000,S,N,F,11,52.3643,-1.2903
158000,S,N,F,5,52.581,1.7147
210000,D,N,F,2,52.7578,-0.3722
309750,F,N,L,1,51.6699,-0.6065
442000,D,N,F,3,50.8153,-1.2165
312000,F,N,L,7,51.424,-0.3353
116000,S,N,F,6,54.9416,-1.5506
235000,S,N,F,8,52.4638,-1.9984
190000,S,N,F,11,52.7111,0.4109
325000,D,N,F,6,51.8676,0.9533
612000,O,N,F,6,51.2144,1.1547
116000,T,N,F,1,53.8444,-1.7792
105000,T,N,F,9,54.883,-1.5388
180000,F,N,L,3,53.8446,-0.4343
740000,S,N,F,3,51.2101,-0.7901
180000,T,N,F,11,52.4466,-2.0514
137000,F,N,L,4,54.9769,-1.8133
188000,F,N,L,5,51.7798,-0.4503
200000,T,N,F,4,52.418,0.7628
399950,D,N,F,6,50.7807,0.1129
58000,T,N,F,4,54.8697,-1.4874
800000,D,N,F,4,50.7937,-4.5551
305000,D,N,F,3,52.6761,0.1829
425000,D,N,F,3,55.027,-1.6329
315000,T,N,F,12,50.78,0.1134
309950,S,N,F,6,51.8634,-0.4551
160500,T,N,F,8,54.5547,-1.3594
397400,S,N,F,8,51.4167,0.3991
210000,D,N,F,7,54.6168,-1.2914
795000,D,N,F,6,51.052,0.1531
97500,T,N,F,10,53.7959,-1.5837
303000,T,N,F,10,51.4062,-0.9763
265000,D,N,F,6,52.2574,-2.1608
311250,S,N,F,6,53.9367,-1.3895
450000,T,N,L,4,53.2991,-2.2378
125000,S,N,F,11,53.5709,-1.4175
175000,T,N,F,6,50.778,-2.9973
165000,S,N,F,2,53.6009,-1.4568
545000,S,N,F,2,51.3787,-0.2236
910000,D,N,F,3,51.3188,-0.552
555000,S,N,F,2,53.38,-2.3214
247500,S,N,F,2,52.1535,-0.4576
135000,T,N,F,1,52.3054,-0.7141
100000,F,N,L,7,51.3277,-2.9689
329000,F,N,L,9,53.736,-2.9798
269950,S,N,F,3,50.9505,-2.527
165000,S,N,F,10,53.2087,-0.5622
200000,O,N,F,1,52.5407,-1.9404
415250,T,N,F,4,51.3645,1.4443
100450,F,N,L,5,53.5355,-2.185
258000,T,N,F,2,51.7614,0.1065
280000,T,N,F,10,52.2544,0.7121
149000,T,N,F,1,52.8394,-1.2819
290000,S,N,F,4,54.008,-1.5469
270000,T,N,F,6,51.1802,-3.4472
151500,T,N,F,3,53.7586,-0.3772
100000,T,N,F,5,53.5481,-1.3094
400000,T,N,L,6,51.2829,-0.9647
272500,S,N,F,5,50.7726,-1.8932
270000,T,N,F,11,51.4492,-2.1269
241000,S,N,F,8,53.1669,-3.1338
205000,T,N,F,4,52.386,0.5327
274000,S,N,F,6,51.3642,0.0911
236000,S,N,F,1,51.5635,-1.7433
260000,F,N,L,10,50.7242,-1.9106
217000,S,N,F,2,50.6257,-4.6752
895000,D,N,F,6,55.0202,-1.4536
181000,T,N,F,8,51.1008,1.0377
305000,F,N,L,9,51.3674,-0.1985
96000,T,N,F,7,53.7158,-1.5785
210000,S,N,F,10,53.573,-2.896
208000,F,N,L,9,51.6139,0.4294
192500,T,N,F,9,52.2944,-1.9022
